,Unnamed: 0,address,description,sqft,lot_size,bedrooms,bathrooms,half_baths,sale_price,yr_built,town_Archie,town_Belton,town_Cleveland,town_Creighton,town_Drexel,town_East Lynne,town_Freeman,town_Garden City,town_Greenwood,town_Harrisonville,town_Kingsville,town_Lake Winnebago,town_Lees Summit,town_Loch Lloyd,town_Peculiar,town_Pleasant Hill,town_Raymore,town_Strasburg
1088,1088,"10008 E 222nd StreetPeculiar, MO 64078","3Bedrms2Full Bath(s)0Half Bath(s)2,520SqftBuilt in2003Single Family",2520,0.35,3,2,0,179000,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1089,1089,"507 Cromwell CourtBelton, MO 64012","4Bedrms2Full Bath(s)0Half Bath(s)2,066SqftBuilt in19660.25AcresSingle Family",2066,0.25,4,2,0,179000,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,1090,"907 Winesap CourtBelton, MO 64012","3Bedrms3Full Bath(s)0Half Bath(s)1,856SqftBuilt in1994Single Family",1856,0.25,3,3,0,179000,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,1091,"410 Cheyenne DriveRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,848SqftBuilt in1998Single Family",1848,0.25,3,2,1,179000,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1092,1092,"214 W Calico DriveRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,730SqftBuilt in1992Single Family",1730,0.25,3,2,1,179300,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1093,1093,"439 E Locust StreetDrexel, MO 64742","3Bedrms2Full Bath(s)0Half Bath(s)1,500SqftBuilt in19700.5AcresSingle Family",1500,0.5,3,2,0,179500,1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,1094,"502 Oakwood StreetHarrisonville, MO 64701","3Bedrms2Full Bath(s)1Half Bath(s)1,307SqftBuilt in1998Single Family",1307,0.2,3,2,1,179500,1998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1095,1095,"1505 Maple LanePleasant Hill, MO 64080","3Bedrms2Full Bath(s)1Half Bath(s)1,404SqftBuilt in1993Single Family",1404,0.2,3,2,1,179900,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1096,1096,"16724 Hardee StreetBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,659SqftBuilt in1978Single Family",1659,0.25,3,2,1,179900,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,1098,"704 Harvey StreetHarrisonville, MO 64701","3Bedrms2Full Bath(s)0Half Bath(s)1,289SqftBuilt in1930Single Family",1289,0.2,3,2,0,179950,1930,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1099,1099,"606 Birch StreetPeculiar, MO 64078","4Bedrms3Full Bath(s)0Half Bath(s)1,866SqftBuilt in1993Single Family",1866,0.25,4,3,0,180000,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1100,1100,"502 S Monroe StreetRaymore, MO 64083","3Bedrms2Full Bath(s)1Half Bath(s)1,321SqftBuilt in1980Single Family",1321,0.2,3,2,1,180000,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,1101,"403 Airway CircleBelton, MO 64012","4Bedrms2Full Bath(s)1Half Bath(s)1,874SqftBuilt in1988Single Family",1874,0.25,4,2,1,180000,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1102,"1201 Lexington RoadPleasant Hill, MO 64080","3Bedrms2Full Bath(s)0Half Bath(s)1,360SqftBuilt in1968Single Family",1360,0.2,3,2,0,180000,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1103,1103,"305 S Jackson StreetArchie, MO 64725","4Bedrms2Full Bath(s)1Half Bath(s)1,918SqftBuilt in2005Single Family",1918,0.25,4,2,1,180000,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,1104,"118 W Calico DriveRaymore, MO 64083","3Bedrms2Full Bath(s)0Half Bath(s)1,340SqftBuilt in1992Single Family",1340,0.2,3,2,0,180000,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1105,1105,"425 Rachael CircleRaymore, MO 64083","3Bedrms2Full Bath(s)0Half Bath(s)1,400SqftBuilt in2001Single Family",1400,0.2,3,2,0,180000,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1106,1106,"1302 Lee LaneRaymore, MO 64083","3Bedrms2Full Bath(s)0Half Bath(s)1,543SqftBuilt in1987Single Family",1543,0.25,3,2,0,180000,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1107,1107,"216 N Park DriveBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,825SqftBuilt in1962Single Family",1825,0.25,3,2,1,180000,1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1108,"29600 Old Highway 7Garden City, MO 64747","2Bedrms2Full Bath(s)0Half Bath(s)2,262SqftBuilt in1971Single Family",2262,0.35,2,2,0,180000,1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1109,1109,"405 N Cleveland AvenueBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,772SqftBuilt in1974Single Family",1772,0.25,3,2,1,180000,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,1110,"304 Chadwick StreetBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)2,056SqftBuilt in1970Single Family",2056,0.35,3,2,0,180000,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1111,"330 Shenandoah DriveRaymore, MO 64083","3Bedrms2Full Bath(s)0Half Bath(s)1,470SqftBuilt in2001Single Family",1470,0.2,3,2,0,180000,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1112,1112,"16005 Speaker AvenueBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)2,224SqftBuilt in1972Single Family",2224,0.35,3,2,0,181000,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,1113,"37105 E State Route N HighwayGarden City, MO 64747","4Bedrms2Full Bath(s)0Half Bath(s)1,512SqftBuilt in20015.2AcresSingle Family",1512,5.2,4,2,0,181000,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1114,1114,"807 N Halsey AvenueHarrisonville, MO 64701","3Bedrms2Full Bath(s)0Half Bath(s)1,400SqftBuilt in1992Single Family",1400,0.2,3,2,0,181000,1992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116,1116,"15701 Terry AvenueBelton, MO 64012","3Bedrms3Full Bath(s)0Half Bath(s)1,632SqftBuilt in2000Single Family",1632,0.25,3,3,0,182000,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,1117,"802 Golden CourtBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)1,260SqftBuilt in1999Single Family",1260,0.2,3,2,0,182000,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,1118,"8208 E 166th StreetBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)1,656SqftBuilt in1975Single Family",1656,0.25,3,2,1,182500,1975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,1119,"208 N Huntsman BoulevardRaymore, MO 64083","3Bedrms2Full Bath(s)0Half Bath(s)1,344SqftBuilt in1980Single Family",1344,0.2,3,2,0,182500,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1120,1120,"17607 E 227th StreetHarrisonville, MO 64701","3Bedrms2Full Bath(s)0Half Bath(s)1,370SqftBuilt in1960Single Family",1370,0.2,3,2,0,183000,1960,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1121,1121,"16011 Hight AvenueBelton, MO 64012","3Bedrms3Full Bath(s)0Half Bath(s)1,460SqftBuilt in19850.36AcresSingle Family",1460,0.36,3,3,0,183000,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1122,"207 W Heritage DriveRaymore, MO 64083","3Bedrms3Full Bath(s)0Half Bath(s)1,995SqftBuilt in1988Single Family",1995,0.25,3,3,0,183000,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1123,1123,"113 N Cleveland AvenueBelton, MO 64012","3Bedrms2Full Bath(s)1Half Bath(s)2,080SqftBuilt in1970Single Family",2080,0.35,3,2,1,183000,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,1124,"21307 SE Clover Hills DriveCleveland, MO 64734","3Bedrms2Full Bath(s)1Half Bath(s)1,732SqftBuilt in19774AcresSingle Family",1732,4.0,3,2,1,183000,1977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,1125,"219 Walnut StreetPleasant Hill, MO 64080","3Bedrms2Full Bath(s)1Half Bath(s)1,958SqftBuilt in1905Single Family",1958,0.25,3,2,1,184000,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1126,1126,"410 Mill StreetBelton, MO 64012","3Bedrms2Full Bath(s)0Half Bath(s)1,152SqftBuilt in19000.67AcresSingle Family",1152,0.67,3,2,0,184000,1900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1127,"902 N King AvenueHarrisonville, MO 64701","3Bedrms2Full Bath(s)1Half Bath(s)2,638SqftBuilt in1980Single Family",2638,0.35,3,2,1,184000,1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1128,1128,"16315 McKinley StreetBelton, MO 64012","3Bedrms3Full Bath(s)0Half Bath(s)1,648SqftBuilt in1984Single Family",1648,0.25,3,3,0,184000,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,1129,"121 S Pelham PathRaymore, MO 64083","3Bedrms2Full Bath(s)0Half Bath(s)1,134SqftBuilt in1995Single Family",1134,0.2,3,2,0,184000,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
